prakrit	english
अविय निरुवक्कमकायस्सवि उसभजिणिन्दस्स आइदेवस्स,मरणं जायं जइया का गणणा अन्नमणुएसु?	Aviya niruvakkam kayasavi that vegetarian god, Have you considered whether death will come to you?
निज्जियपडिवक्खस्सवि छक्खण्डमहीसरस्स भरहस्स,जइया जायं मरणं का गणणा अन्नमणुएसु	Have a hearty laugh, sweetwood tree, As long as you don't count on death.
गरुयपरक्कमनिज्जियरिउबलपाइक्कच्चक्ककयरक्खा,सोण्डीरा नरवइणो सोमजसा ' 'इच्चजसपमुहा	Look!"" ""growled the farmer's daughter - in - law, Pecking her toes against the nail marks on his cheek,"" ""It looks like a snake biting into a parrot's beak.
जइ ताव ते य निहाया पावकयन्तेण निग्घिणमणेण,अनिवारियपसरेणं का गणणा अन्नलोयम्मि?	If so, by the mere thought of staring at your lover's face, Is the arrow counting toward the forehead?
जेसिम्पि य तित्तीसं आउयमुदहीण पवरदेवाणं,तेसिम्पि होइ चवणं का गणणा अन्नसत्तेसु?	As soon as you see a parrot, Without a mouth to feed it, Are you sure you can count the number of times it has been bitten?
भवणवइवाणमन्तरजोइसियाणं विमणवासीणं,जइ नाम होइ चवणं का गणणा मणुयलोयम्मि?	A man who lives in a plane, Who lives in an airplane, Likes to travel by himself, And whose name is supposed to denote the count of four?
सो कोवि नत्थि जीवो तिलोयमज्झम्मि जो वसं न गओ,मच्चुस्स पावमइणो मोत्तुं सिद्धे सुहसमिद्धे	So what kind of creature is there in the lake that won't settle down? A poor man's pearl is perfectly pleasant to touch.
इय कालकवलियं पेच्छिऊण सयलम्पि तिहुअणं देव!,जायम्मि देविमरणे किं सोगं कुणह विहलं तु?	Oh! my god! When this goddess is dead, Why are you in such a state of mourning?
जुज्जइ काउं सोगो मरणं जइ होज्ज तीए एक्काए,साहारणम्मि मरणे को सोगो किंव रुन्नेण?	If war be the cause of sorrow or death, why should she weep when she is alone? For who can be sorrowful when he is dead?
अइतणुतणग्गसङ्गयजललवतुल्लम्मि जीवियव्वम्मि,निद्दासङ्गे जं पुण उट्ठिज्जइ तं महच्छरियं	The fresh water that flows from the eaves Is the lifeblood of all living beings; That which rises again with sleep Is like a beehive.
इय लोयस्स सरूवं कुवियकयन्तस्स एरिसं दट्ठुं,देविमरणम्मि नरवर! न हु जुत्तं सोगकरणन्ति	Here is the god of death, The God of Love! No one will mourn your death.
