prakrit	english
धन्नु सुवण्णũ ति-हुयणहु,दिन्नौ होइ हरॆण,तस्स वि थू विहि-विहिउ धणु; सङ्करु नग्गइ तॆण.	Wealth is everything, Give it to everyone, Spit it out, And drink it in abundance; Do not be stingy.
जा तइ-लुक्कह नाह किर सम्पइ फेडइ देइ;,तह वि जराऔ Hअरह धणु; गलि हड्डĩ परिहेइ.	Go and hide, or else the whole world will break loose; Yet, my dear, Wealthy man; The street is covered with bones.
अन्ने भणन्ति झणद्दण Hअरह तिइज्जौ भाउ,तस्स वि दइविं निम्मियौ सयणिउ कालौ काउ.	Anna says,"" ""Hurry up, you silly brother, It's only because you refused to budge.
विहि-विहियं चिय लब्भइ,अमयं दॆवाण Mअहुमहॆ ळच्छी,रयणायरॆ वि महिऎ,Hअरस्स भाऎ विसं जायं.	The fire is burning brightly, I am angry, My lover is angry, The rivers are overflowing with rainwater, And my brother is dying.
पुत्तय विहि-वसि विनडियइ,कॊ ति-णयणि साहारु?,जिं Hअर-वसहु वि तिण चरइ,ॐासुगि पवणाहारु.	My son, Who is staying here? Who is going to help me? Even a hermit can graze on paddy. I will take care of my husband.
जइ वि ति-णयणु ऎक्कु पुहइहिं,वन्दिज्जइ सुर-गणिहिं,तो वि तासि वढ किह णमिज्जइ?,सरणागौ जासु सिर अ,सिरहु लेवि ड़ाहिं गिलिज्जइ.	If you want to make love With someone else, You will have to kneel before me, So why am I kneeling next to you? Your head hangs down like a bow, And your head is swallowed by Levi's teeth.
मज्झॆ जडाण निवसन्तयस्स कत्तॊ गुणाण वित्थारॊ?,Hअर-ससिणॊ तं बहुयं सा वि कला जं न सॆ झीणा.	How many virtues have you scattered While living in my heart?,"" ""A good many are acquired through hard work, But an art that is not so delicate.
थॆवॆहि वि हॊइ गुणॆहĩ गारवं नि-ग्गुणाण मज्झम्मि,भण्णन्ति जॆण मणुया,सरॆहĩ कूया वि कूय-सरा.	There must also be virtues, Such as pride and self - worth, In my heart, Like a man who is dishonest, In the heart of everything There must be some faults.
जह मूसगस्स ऎक्कॆण वीहिणा दॊ वि वावडा हत्था,तह अ-मुणिअ-कल्लाणा थॆवॆण वि उत्तुणा हॊन्ति	As the bamboo shoot pierces a tree, So does the unbending stone pierce an elephant.
गुणवन्तयाण जाणह हॊन्ति गुणा पायडा मह'-अग्घाया,मणि-रयणं चिय गॊट्ठॆ गॊवा तक्कॆण मग्गन्ति.	The virtuous traveler knows how to multiply by a great fire, The go - between mani and rayana, And the goan begs for a piece of wood.
अ-भणन्ताण वि नज्जइ विण्णाणं सु-पुरिसाण चरिऎहिं,किं बॊल्लन्ति मणीऒ,जाओ सहस्सॆहĩ घॆप्पन्ति?	Speak little, speak little, and speak well. How can you say little, Mani? Go and make love With your husband.
अट्ठत्तणाĩ आ आ अ आ जह'-इच्छाए नि-ग्गुणाणं पि,सज्जण-सलाहणिज्जा सॊक्खॆहĩ गुणा विढप्पन्ति.	As soon as one knows what is wrong with one's character One forgets what one desires, One's pride and selfishness increase manifold.
पुव्व-कय-असुह-कम्मॊ पुरिसॊ अ-सुहस्स उव्वियन्तॊ वि,निवडइ अ-सुह-क्खलिऒ कलि-कलह-किलॆस-जालम्मि.	A man who is full of faults, Who is unhappy with his actions, And who is content with his pleasures, Chooses the wrong path, And whose path is blurred By faults.
जाणइ सु-य-अन्धयारॆ वि वच्छऒ मायरं गवॆसन्तॊ,दइयं च मुणइ हिययं,वॆसं जाणन्ति नयणाĩ.	He knows what is good and what is bad, He treats with kindness and treats with courtesy, And knows what isn't.
जस्स न वण्णॆइ जणॊ सज्जण-गॊट्ठीसु गुण-सहस्साइं,किं तस्स जणणि-जॊव्वण-विउडण-मॆत्तॆण जम्मॆणं?	One who does not know the virtues of gentlemen and gentlemen, What is there for him to gain by birth, youth, and widowhood?
मा दॊसु च्चिय गॆण्हह; विरलॆ य गुणॆ पसंसह जणस्स:,अक्ख-पौरॊ वि उयही भण्णइ रयणायरॊ लॊकॆ.	Do not be deceived; People with rare qualities and preferences, Even a good man and a poor woman, Will tell you the same as a generous man.
सव्वॊ गुणॆसु रज्जइ; गुण-रहियं कॊ जणं सम्मल्लियइ?,कुसुमं पि गन्ध-रहियं पत्तिय भमरा न सॆवन्ति.	All virtues flow from one person to another; who possesses these qualities and how?"" The bee does not eat the leaves because they smell of safflower.
गुण-जाल-बद्ध-मूलॆ सच्च-फलॆ नॆय-पल्लव-सणाहॆ,नॆहमइयम्मि सुयणॆ,मित्त-दुमॆ कॊ न वीसमइ?	Trait - web - bound - Root - Truth - Fruit - Nai - Pallava - Taste - Who can't sleep peacefully, Friend - Doom?
स-ब्भावियं सिणॆहं सम-दुक्ख-सहॆज्जयं सु-सीलं च,दूरालॊय-विहसियं कॊ मित्त-सुहं न सम्भरइ?	Friendship is pure, Love is equable, Affection is congenial, And love is pure; Who can't remember a friend's happiness While living far away?
