prakrit	english
"""सव्वॊ पुव्व-कयाणं कम्माणं पावऎ फल-विवागं;,अवराहॆसु गुणॆसु य निमित्त-मॆत्तं परॊ हॊइ."""	"""All flowers yield good fruit, But one should not neglect what is good for one's self."""
"""नौ वि करन्तह सु-पुरिसह,जइ दइवह न सुहाइ,का वि अवत्थ स सम्पडइ जा चिन्तणह न जाइ."""	"""If you do nothing else, you will have a good time; if you pity no one, then perhaps the thought of wealth will outlive you."""
"""अन्नह परिचिन्तिज्जइ सहरिस-कण्ड'-उज्जुऎण हियऎण;,परिणमइ अन्नह च्चिय कज्जारम्भॊ विहि-वसॆण."""	"""Without knowing it, the hearth is illuminated by the rays of the sun - the kanda - The start of one's errand is doomed to fail."""
"""विहिणा वि नडिज्जन्तॊ सव्वॊ च्चिय भणइ अट्ठमॊ चन्दॊ;,चन्दस्स ड़ाहु-गहणॆ,तइया कॊ अट्ठमॊ आसि?"""	"""Even when one is free, everyone says the eighth moon; When the moon is full, who is the eighth?"""
"""विउपु नह-यलु रहवरारुढु,दु-प्पॆच्छा तसु किरण,अत्थ-सिहरु दुग्गमु सुणिज्जइ,विहि-विहियं थू परिणमइ,तेण सूरु राहĩ गिलिज्जइ."""	"""The tree does not wither, The path is uneven, The paths are crooked, The roads are impassable, The streets are slippery, The street is swollen by the sun."""
"""भुवणप्फालु वि धणु समइ,वब्बुल-हॆट्ठि ट्ठिओ,ओहु पॆक्खु न किं गिलन्तइं,देवाह वि एह दस,विहि करन्तु किं किं पिलिज्जइ?"""	"""The plowman is so wealthy, The peacock is so wobbly, And the parrots are so hairy, So why not give birth to a flock of peacocks? Even the God of Love has ten wives. So why get married?"""
"""धन्नु सुवण्णũ ति-हुयणहु,दिन्नौ होइ हरॆण,तस्स वि थू विहि-विहिउ धणु; सङ्करु नग्गइ तॆण."""	"""Blessed is the one who finds a treasure, Blessed are those who find one, Yet he destroys everything; For no one can snatch it away."""
"""जा तइ-लुक्कह नाह किर सम्पइ फेडइ देइ;,तह वि जराऔ Hअरह धणु; गलि हड्डĩ परिहेइ."""	"""Go and hide, or else the whole world will break loose; Yet, dear go - between, The street is covered with bones."""
"""अन्ने भणन्ति झणद्दण Hअरह तिइज्जौ भाउ,तस्स वि दइविं निम्मियौ सयणिउ कालौ काउ."""	"""Anna says,"" ""You silly brother, Stop your anger! It's just the way things are."" """""
"""विहि-विहियं चिय लब्भइ,अमयं दॆवाण Mअहुमहॆ ळच्छी,रयणायरॆ वि महिऎ,Hअरस्स भाऎ विसं जायं."""	"""The fire is burning brightly, We are angry, Mother - in - law is weeping, The crows are singing loudly, And the wind is blowing."""
"""पुत्तय विहि-वसि विनडियइ,कॊ ति-णयणि साहारु?,जिं Hअर-वसहु वि तिण चरइ,ॐासुगि पवणाहारु."""	"""My son, Who is staying here? Who is going to help you? Even a heron will graze on you. I will take care of the birds."""
"""जइ वि ति-णयणु ऎक्कु पुहइहिं,वन्दिज्जइ सुर-गणिहिं,तो वि तासि वढ किह णमिज्जइ?,सरणागौ जासु सिर अ,सिरहु लेवि ड़ाहिं गिलिज्जइ."""	"""If a woman puts on a turban, Says she is bound by vows, Then what is the use of raising her head again? The head is swallowed by the needle, The head by the string."" """""
"""मज्झॆ जडाण निवसन्तयस्स कत्तॊ गुणाण वित्थारॊ?,Hअर-ससिणॊ तं बहुयं सा वि कला जं न सॆ झीणा."""	"""How many virtues do you attribute to me when you live in my own body?,"" ""A lot of it comes from trees, But an art that is not so delicate."" """""
"""थॆवॆहि वि हॊइ गुणॆहĩ गारवं नि-ग्गुणाण मज्झम्मि,भण्णन्ति जॆण मणुया,सरॆहĩ कूया वि कूय-सरा."""	"""The same people say that virtue alone triumphs over vice, That virtue alone vanishes, That vice versa is cursed."""
"""जह मूसगस्स ऎक्कॆण वीहिणा दॊ वि वावडा हत्था,तह अ-मुणिअ-कल्लाणा थॆवॆण वि उत्तुणा हॊन्ति"""	"""As a peacock's tail is raised when struck by a lightning bolt, So is the fowler's bow when struck with a stone."""
"""गुणवन्तयाण जाणह हॊन्ति गुणा पायडा मह'-अग्घाया,मणि-रयणं चिय गॊट्ठॆ गॊवा तक्कॆण मग्गन्ति."""	"""Those who know merit multiply, Payada, Maho - agghaya, Mani - rayana, Cheyya, Gothe, Goan - they ask for a token."""
"""अ-भणन्ताण वि नज्जइ विण्णाणं सु-पुरिसाण चरिऎहिं,किं बॊल्लन्ति मणीऒ,जाओ सहस्सॆहĩ घॆप्पन्ति?"""	"""Aunt, You're not supposed to say a word. What do you mean you're talking like a man? Go and make love Like a bitch."" """""
"""अट्ठत्तणाĩ आ आ अ आ जह'-इच्छाए नि-ग्गुणाणं पि,सज्जण-सलाहणिज्जा सॊक्खॆहĩ गुणा विढप्पन्ति."""	"""Though there is much ado, Though there be no desire, Even though there be virtue, A gentleman's good advice Brings out the virtues of true virtue."""
"""पुव्व-कय-असुह-कम्मॊ पुरिसॊ अ-सुहस्स उव्वियन्तॊ वि,निवडइ अ-सुह-क्खलिऒ कलि-कलह-किलॆस-जालम्मि."""	"""A man who is full of faults, Who is unhappy with his actions, And who is content with his pleasures, Chooses the one who is unhappy With his past."""
"""जाणइ सु-य-अन्धयारॆ वि वच्छऒ मायरं गवॆसन्तॊ,दइयं च मुणइ हिययं,वॆसं जाणन्ति नयणाĩ."""	"""One knows what is good and what is dark, One sees what is white, One feels pity and conceals what is blue."""
