prakrit	english
ओसभकेँ बेसी बेर अस्पतालमे भर्ती कयल जाइत छलनि (ओआर 1.8) ।	They were also hospitalized more often (OR 1.8).
अज्जं पसिअ तुमं णक्खं पअवीए, किं भणिए सि मज्झ णक्खो सि	When your baby reaches for your nose, cooing, you can say, “That’s my nose.
रोमिसं मिलंपिअं तेन जीएण रेहाइं ।	reconciled, we shall be saved by his life,"" Rom.
अप्पाणं सव्वं भोजनाहि एकहि हत्थेणः 33 प्रतिशत	You will eat most of your meals with one hand: 33 percent
परंतं ईसा 66/1 के विरुद्ध विज्झाअत्तेणाइं ।	However Jesus had clearly warned us against 666:
परंतं जो दाम उणो देंतो सो उणो होइ, सो अप्पाणं लोओ होइ ।	But the price he pays, however, is high; it is the loss of his self.
सरकार या उद्योग [1] बहुधा एहि तरहे काम करेइ ।	Government or industry[1] may often act in this way.
महत्तं महत्तं कर्म्मणिहिं अपेक्खंतिं, तेण तेण महत्तं कराहि ।	By expecting them to do great things, you can get them to do great things.
1 (157) तेण समावेशे मए ण हवे पवज्जामो	1 (157) Into His Presence would I enter now.
और यरूशलेम से उतरनेवाले शास्त्रीओ कहने लगे,	And the scribes who came down from Jerusalem said, ""He has
